idx,timestamp,symbol,open,high,low,close,volume
549546,2022-12-02 01.05.00,BTC/USDT,17014.41,17021.08,17001.09,17008.7,625
549547,2022-12-02 01.10.00,BTC/USDT,17008.7,17012.0,16988.0,17001.63,1104
549548,2022-12-02 01.15.00,BTC/USDT,17001.63,17004.28,16983.58,16989.79,624
549549,2022-12-02 01.20.00,BTC/USDT,16989.58,16993.86,16978.0,16985.78,1054
549550,2022-12-02 01.25.00,BTC/USDT,16986.56,16995.27,16983.65,16990.36,811
549551,2022-12-02 01.30.00,BTC/USDT,16990.36,16998.02,16984.02,16988.07,494
549552,2022-12-02 01.35.00,BTC/USDT,16987.55,16991.56,16962.0,16963.23,611
549553,2022-12-02 01.40.00,BTC/USDT,16962.63,16966.3,16943.54,16946.6,676
549554,2022-12-02 01.45.00,BTC/USDT,16946.17,16946.85,16869.57,16894.29,2458
549555,2022-12-02 01.50.00,BTC/USDT,16893.66,16926.33,16872.46,16925.38,1264
549556,2022-12-02 01.55.00,BTC/USDT,16925.39,16933.38,16913.08,16925.79,975
549557,2022-12-02 02.00.00,BTC/USDT,16925.25,16937.79,16922.45,16931.92,972
549558,2022-12-02 02.05.00,BTC/USDT,16931.25,16931.98,16896.78,16910.96,993
549559,2022-12-02 02.10.00,BTC/USDT,16910.96,16915.12,16857.89,16871.53,1330
549560,2022-12-02 02.15.00,BTC/USDT,16871.53,16910.0,16861.5,16904.56,1321
549561,2022-12-02 02.20.00,BTC/USDT,16905.33,16918.32,16902.8,16918.02,1209
549562,2022-12-02 02.25.00,BTC/USDT,16918.02,16929.83,16910.81,16917.05,788
549563,2022-12-02 02.30.00,BTC/USDT,16917.05,16929.0,16907.0,16928.0,583
549564,2022-12-02 02.35.00,BTC/USDT,16928.0,16942.22,16920.42,16927.96,1065
549565,2022-12-02 02.40.00,BTC/USDT,16928.82,16931.82,16902.0,16911.77,880
549566,2022-12-02 02.45.00,BTC/USDT,16911.77,16911.84,16888.01,16896.31,632
549567,2022-12-02 02.50.00,BTC/USDT,16896.01,16906.78,16890.75,16901.55,468
549568,2022-12-02 02.55.00,BTC/USDT,16901.55,16928.73,16895.19,16920.59,564
549569,2022-12-02 03.00.00,BTC/USDT,16920.59,16925.38,16913.82,16924.98,444
549570,2022-12-02 03.05.00,BTC/USDT,16924.98,16927.22,16918.3,16922.5,420
549571,2022-12-02 03.10.00,BTC/USDT,16923.24,16929.98,16917.8,16929.25,398
549572,2022-12-02 03.15.00,BTC/USDT,16929.25,16930.35,16919.22,16922.91,534
549573,2022-12-02 03.20.00,BTC/USDT,16922.91,16928.9,16897.52,16906.95,1075
549574,2022-12-02 03.25.00,BTC/USDT,16906.95,16912.71,16894.31,16897.17,435
549575,2022-12-02 03.30.00,BTC/USDT,16897.17,16904.12,16893.68,16897.9,398
549576,2022-12-02 03.35.00,BTC/USDT,16897.26,16906.63,16896.73,16903.08,285
549577,2022-12-02 03.40.00,BTC/USDT,16903.08,16906.45,16896.26,16904.37,370
549578,2022-12-02 03.45.00,BTC/USDT,16904.91,16912.23,16890.05,16895.27,640
549579,2022-12-02 03.50.00,BTC/USDT,16895.27,16899.12,16893.03,16895.54,304
549580,2022-12-02 03.55.00,BTC/USDT,16896.18,16906.54,16893.12,16902.03,426
549581,2022-12-02 04.00.00,BTC/USDT,16902.03,16902.25,16891.53,16896.88,499
549582,2022-12-02 04.05.00,BTC/USDT,16898.0,16900.0,16886.1,16888.97,616
549583,2022-12-02 04.10.00,BTC/USDT,16888.97,16895.0,16879.08,16887.46,627
549584,2022-12-02 04.15.00,BTC/USDT,16887.46,16905.52,16885.0,16903.63,523
549585,2022-12-02 04.20.00,BTC/USDT,16903.63,16916.26,16898.84,16913.0,620
549586,2022-12-02 04.25.00,BTC/USDT,16913.79,16926.0,16911.57,16922.54,722
549587,2022-12-02 04.30.00,BTC/USDT,16922.54,16933.58,16914.48,16928.76,757
549588,2022-12-02 04.35.00,BTC/USDT,16928.76,16928.77,16917.19,16922.33,455
549589,2022-12-02 04.40.00,BTC/USDT,16921.48,16926.34,16918.18,16920.54,346
549590,2022-12-02 04.45.00,BTC/USDT,16921.33,16926.32,16920.0,16926.29,360
549591,2022-12-02 04.50.00,BTC/USDT,16925.79,16931.7,16920.18,16927.45,474
549592,2022-12-02 04.55.00,BTC/USDT,16927.03,16934.1,16922.23,16927.78,408
549593,2022-12-02 05.00.00,BTC/USDT,16927.78,16934.22,16922.73,16928.99,568
549594,2022-12-02 05.05.00,BTC/USDT,16928.52,16937.04,16928.09,16930.84,464
549595,2022-12-02 05.10.00,BTC/USDT,16931.04,16944.77,16929.24,16941.86,520
549596,2022-12-02 05.15.00,BTC/USDT,16941.85,16942.82,16932.37,16936.15,350
549597,2022-12-02 05.20.00,BTC/USDT,16936.5,16944.84,16935.24,16939.59,493
549598,2022-12-02 05.25.00,BTC/USDT,16939.59,16940.08,16930.9,16938.48,340
549599,2022-12-02 05.30.00,BTC/USDT,16937.97,16939.59,16929.04,16933.62,367
549600,2022-12-02 05.35.00,BTC/USDT,16934.13,16939.3,16930.09,16935.7,399
549601,2022-12-02 05.40.00,BTC/USDT,16936.25,16936.99,16925.74,16931.66,404
549602,2022-12-02 05.45.00,BTC/USDT,16931.66,16940.96,16928.36,16939.28,337
549603,2022-12-02 05.50.00,BTC/USDT,16939.28,16939.93,16930.2,16932.51,342
549604,2022-12-02 05.55.00,BTC/USDT,16933.06,16938.72,16928.67,16934.84,377
549605,2022-12-02 06.00.00,BTC/USDT,16935.46,16941.11,16930.73,16936.17,396
549606,2022-12-02 06.05.00,BTC/USDT,16936.65,16939.68,16927.69,16930.55,354
549607,2022-12-02 06.10.00,BTC/USDT,16930.56,16934.41,16926.0,16926.93,302
549608,2022-12-02 06.15.00,BTC/USDT,16927.56,16933.03,16923.3,16932.77,278
549609,2022-12-02 06.20.00,BTC/USDT,16932.23,16942.65,16929.75,16940.76,406
549610,2022-12-02 06.25.00,BTC/USDT,16940.79,16952.63,16939.52,16942.15,632
549611,2022-12-02 06.30.00,BTC/USDT,16942.15,16953.55,16931.94,16932.07,540
549612,2022-12-02 06.35.00,BTC/USDT,16932.07,16938.42,16929.27,16935.42,390
549613,2022-12-02 06.40.00,BTC/USDT,16935.42,16939.0,16920.01,16922.44,518
549614,2022-12-02 06.45.00,BTC/USDT,16922.69,16929.0,16920.0,16921.03,475
549615,2022-12-02 06.50.00,BTC/USDT,16921.02,16923.1,16913.9,16916.41,545
549616,2022-12-02 06.55.00,BTC/USDT,16916.41,16919.46,16907.21,16910.53,546
549617,2022-12-02 07.00.00,BTC/USDT,16910.82,16917.37,16906.99,16916.56,413
549618,2022-12-02 07.05.00,BTC/USDT,16916.82,16926.29,16914.42,16924.74,545
549619,2022-12-02 07.10.00,BTC/USDT,16924.74,16935.0,16921.26,16928.17,675
549620,2022-12-02 07.15.00,BTC/USDT,16928.17,16940.92,16927.0,16935.42,556
549621,2022-12-02 07.20.00,BTC/USDT,16935.42,16939.13,16923.0,16925.11,529
549622,2022-12-02 07.25.00,BTC/USDT,16925.11,16932.71,16924.32,16929.67,398
549623,2022-12-02 07.30.00,BTC/USDT,16929.27,16940.87,16928.84,16936.87,477
549624,2022-12-02 07.35.00,BTC/USDT,16936.87,16946.3,16934.18,16945.45,445
549625,2022-12-02 07.40.00,BTC/USDT,16944.5,16973.72,16943.82,16965.74,1283
549626,2022-12-02 07.45.00,BTC/USDT,16965.35,16970.21,16952.75,16956.0,756
549627,2022-12-02 07.50.00,BTC/USDT,16956.0,16963.67,16953.46,16958.0,515
549628,2022-12-02 07.55.00,BTC/USDT,16958.0,16968.78,16948.7,16955.82,752
549629,2022-12-02 08.00.00,BTC/USDT,16955.42,16958.27,16936.15,16951.16,658
549630,2022-12-02 08.05.00,BTC/USDT,16950.6,16961.27,16950.17,16956.42,455
549631,2022-12-02 08.10.00,BTC/USDT,16956.42,16961.05,16953.53,16957.97,442
549632,2022-12-02 08.15.00,BTC/USDT,16957.97,16970.0,16950.11,16955.48,708
549633,2022-12-02 08.20.00,BTC/USDT,16955.48,16956.69,16945.02,16950.23,455
549634,2022-12-02 08.25.00,BTC/USDT,16950.23,16952.58,16943.5,16949.89,323
549635,2022-12-02 08.30.00,BTC/USDT,16949.63,16958.0,16946.0,16956.63,466
549636,2022-12-02 08.35.00,BTC/USDT,16956.63,16963.0,16954.59,16958.93,483
549637,2022-12-02 08.40.00,BTC/USDT,16958.93,16971.35,16958.83,16966.43,520
549638,2022-12-02 08.45.00,BTC/USDT,16966.44,16969.01,16961.51,16966.31,393
549639,2022-12-02 08.50.00,BTC/USDT,16966.31,16972.0,16962.0,16966.46,458
549640,2022-12-02 08.55.00,BTC/USDT,16966.46,16967.85,16956.63,16964.56,546
549641,2022-12-02 09.00.00,BTC/USDT,16964.56,16969.27,16957.69,16960.66,414
549642,2022-12-02 09.05.00,BTC/USDT,16960.66,16970.54,16960.11,16969.2,390
549643,2022-12-02 09.10.00,BTC/USDT,16969.23,16972.85,16965.0,16969.48,420
549644,2022-12-02 09.15.00,BTC/USDT,16969.48,16976.24,16967.47,16973.24,554
549645,2022-12-02 09.20.00,BTC/USDT,16973.24,16976.8,16963.8,16965.59,484
549646,2022-12-02 09.25.00,BTC/USDT,16965.59,16969.03,16956.0,16962.65,518
549647,2022-12-02 09.30.00,BTC/USDT,16962.65,16973.96,16961.46,16973.35,563
549648,2022-12-02 09.35.00,BTC/USDT,16973.88,16989.57,16970.48,16974.64,911
549649,2022-12-02 09.40.00,BTC/USDT,16974.64,16976.55,16966.59,16968.82,537
549650,2022-12-02 09.45.00,BTC/USDT,16968.29,16980.34,16967.1,16971.47,504
549651,2022-12-02 09.50.00,BTC/USDT,16971.47,16972.35,16960.01,16965.6,627
549652,2022-12-02 09.55.00,BTC/USDT,16965.6,16968.27,16960.62,16962.17,506
549653,2022-12-02 10.00.00,BTC/USDT,16962.17,16970.0,16960.0,16961.23,535
549654,2022-12-02 10.05.00,BTC/USDT,16961.23,16965.29,16955.39,16962.41,530
549655,2022-12-02 10.10.00,BTC/USDT,16962.79,16965.16,16957.1,16962.56,412
549656,2022-12-02 10.15.00,BTC/USDT,16963.11,16970.76,16959.47,16970.71,420
549657,2022-12-02 10.20.00,BTC/USDT,16970.35,16976.15,16959.57,16960.55,859
549658,2022-12-02 10.25.00,BTC/USDT,16960.12,16962.24,16948.63,16949.52,622
549659,2022-12-02 10.30.00,BTC/USDT,16949.52,16955.0,16946.13,16954.28,513
549660,2022-12-02 10.35.00,BTC/USDT,16953.63,16961.56,16951.99,16956.39,413
549661,2022-12-02 10.40.00,BTC/USDT,16956.39,16961.0,16955.0,16956.08,490
549662,2022-12-02 10.45.00,BTC/USDT,16955.43,16959.7,16950.01,16956.1,435
549663,2022-12-02 10.50.00,BTC/USDT,16956.4,16964.88,16955.01,16964.31,554
549664,2022-12-02 10.55.00,BTC/USDT,16964.31,16969.9,16959.84,16969.21,541
549665,2022-12-02 11.00.00,BTC/USDT,16969.21,16986.73,16963.58,16982.68,1012
549666,2022-12-02 11.05.00,BTC/USDT,16982.68,16988.23,16961.19,16965.26,858
549667,2022-12-02 11.10.00,BTC/USDT,16965.26,16966.59,16956.02,16959.54,508
549668,2022-12-02 11.15.00,BTC/USDT,16959.54,16968.42,16956.99,16967.56,512
549669,2022-12-02 11.20.00,BTC/USDT,16967.56,16983.11,16959.0,16961.4,820
549670,2022-12-02 11.25.00,BTC/USDT,16961.4,17004.46,16954.45,16989.84,1472
549671,2022-12-02 11.30.00,BTC/USDT,16989.3,17022.48,16981.19,17002.82,1872
549672,2022-12-02 11.35.00,BTC/USDT,17002.82,17065.0,16996.3,17016.98,3308
549673,2022-12-02 11.40.00,BTC/USDT,17016.29,17034.63,17013.89,17018.13,1157
549674,2022-12-02 11.45.00,BTC/USDT,17018.13,17021.06,16992.06,16997.64,1129
549675,2022-12-02 11.50.00,BTC/USDT,16998.18,17003.71,16990.0,16995.58,627
549676,2022-12-02 11.55.00,BTC/USDT,16995.08,16999.7,16991.28,16996.92,657
549677,2022-12-02 12.00.00,BTC/USDT,16996.92,17001.91,16985.79,16995.89,904
549678,2022-12-02 12.05.00,BTC/USDT,16995.89,17021.0,16992.52,17017.68,1007
549679,2022-12-02 12.10.00,BTC/USDT,17017.68,17027.78,17011.01,17025.89,583
549680,2022-12-02 12.15.00,BTC/USDT,17025.89,17047.28,17025.09,17029.42,988
549681,2022-12-02 12.20.00,BTC/USDT,17029.42,17031.53,17013.02,17024.39,966
549682,2022-12-02 12.25.00,BTC/USDT,17023.73,17030.33,17011.2,17020.87,654
549683,2022-12-02 12.30.00,BTC/USDT,17020.87,17024.8,16994.94,16997.62,833
549684,2022-12-02 12.35.00,BTC/USDT,16997.62,17012.81,16994.94,17011.01,511
549685,2022-12-02 12.40.00,BTC/USDT,17011.01,17019.32,17002.18,17011.25,586
549686,2022-12-02 12.45.00,BTC/USDT,17011.97,17019.99,17007.56,17011.41,509
549687,2022-12-02 12.50.00,BTC/USDT,17011.41,17015.68,17005.17,17012.19,498
549688,2022-12-02 12.55.00,BTC/USDT,17012.19,17039.0,17010.05,17031.5,803
549689,2022-12-02 13.00.00,BTC/USDT,17031.5,17086.46,17029.43,17068.82,2767
549690,2022-12-02 13.05.00,BTC/USDT,17068.82,17098.53,17056.98,17079.36,1474
549691,2022-12-02 13.10.00,BTC/USDT,17078.77,17105.73,17072.73,17091.25,1450
549692,2022-12-02 13.15.00,BTC/USDT,17091.94,17102.63,17065.77,17074.9,1154
549693,2022-12-02 13.20.00,BTC/USDT,17074.9,17077.61,17011.34,17011.78,1335
549694,2022-12-02 13.25.00,BTC/USDT,17012.26,17038.64,17001.04,17024.98,1924
549695,2022-12-02 13.30.00,BTC/USDT,17023.51,17028.6,16787.85,16864.53,8555
549696,2022-12-02 13.35.00,BTC/USDT,16864.53,16892.0,16841.22,16890.28,2488
549697,2022-12-02 13.40.00,BTC/USDT,16890.28,16893.74,16857.41,16888.38,1578
549698,2022-12-02 13.45.00,BTC/USDT,16887.64,16889.38,16835.08,16876.01,1397
549699,2022-12-02 13.50.00,BTC/USDT,16876.01,16905.75,16865.44,16905.23,1438
549700,2022-12-02 13.55.00,BTC/USDT,16905.23,16905.74,16879.27,16889.18,1022
549701,2022-12-02 14.00.00,BTC/USDT,16889.18,16892.07,16861.95,16864.47,814
549702,2022-12-02 14.05.00,BTC/USDT,16864.4,16873.56,16853.52,16868.28,773
549703,2022-12-02 14.10.00,BTC/USDT,16868.28,16892.26,16868.22,16888.6,661
549704,2022-12-02 14.15.00,BTC/USDT,16888.6,16918.34,16885.0,16907.86,1159
549705,2022-12-02 14.20.00,BTC/USDT,16907.86,16914.55,16887.8,16906.02,961
549706,2022-12-02 14.25.00,BTC/USDT,16906.03,16912.1,16891.75,16894.44,749
549707,2022-12-02 14.30.00,BTC/USDT,16894.45,16933.56,16893.01,16928.03,1564
549708,2022-12-02 14.35.00,BTC/USDT,16928.03,16989.23,16923.02,16961.21,2219
549709,2022-12-02 14.40.00,BTC/USDT,16960.16,16962.22,16927.82,16933.78,1002
549710,2022-12-02 14.45.00,BTC/USDT,16933.12,16941.96,16909.72,16912.17,1076
549711,2022-12-02 14.50.00,BTC/USDT,16912.17,16918.0,16900.0,16911.01,918
549712,2022-12-02 14.55.00,BTC/USDT,16911.01,16916.35,16903.0,16909.54,802
549713,2022-12-02 15.00.00,BTC/USDT,16909.01,16924.94,16903.0,16903.63,622
549714,2022-12-02 15.05.00,BTC/USDT,16903.63,16942.0,16892.59,16935.06,1467
549715,2022-12-02 15.10.00,BTC/USDT,16935.95,16979.87,16932.95,16960.36,1016
549716,2022-12-02 15.15.00,BTC/USDT,16959.56,16960.36,16935.03,16943.3,650
549717,2022-12-02 15.20.00,BTC/USDT,16942.32,16945.0,16928.02,16944.97,711
549718,2022-12-02 15.25.00,BTC/USDT,16944.97,16956.41,16930.69,16938.33,661
549719,2022-12-02 15.30.00,BTC/USDT,16938.33,16953.97,16929.74,16950.1,672
549720,2022-12-02 15.35.00,BTC/USDT,16950.1,16950.48,16934.9,16942.09,542
549721,2022-12-02 15.40.00,BTC/USDT,16942.09,16949.0,16936.38,16944.07,454
549722,2022-12-02 15.45.00,BTC/USDT,16944.74,16954.36,16937.0,16948.15,665
549723,2022-12-02 15.50.00,BTC/USDT,16949.05,16956.3,16940.65,16947.7,578
549724,2022-12-02 15.55.00,BTC/USDT,16947.7,16948.65,16935.01,16938.94,519
549725,2022-12-02 16.00.00,BTC/USDT,16938.94,16943.03,16920.7,16925.37,876
549726,2022-12-02 16.05.00,BTC/USDT,16924.68,16930.4,16919.48,16921.22,483
549727,2022-12-02 16.10.00,BTC/USDT,16922.0,16929.49,16917.61,16921.31,487
549728,2022-12-02 16.15.00,BTC/USDT,16920.4,16923.59,16906.28,16907.45,669
549729,2022-12-02 16.20.00,BTC/USDT,16906.37,16921.91,16905.12,16916.1,437
549730,2022-12-02 16.25.00,BTC/USDT,16916.1,16920.86,16910.01,16913.14,490
549731,2022-12-02 16.30.00,BTC/USDT,16913.14,16917.98,16908.84,16915.18,496
549732,2022-12-02 16.35.00,BTC/USDT,16914.09,16916.13,16902.1,16909.54,613
549733,2022-12-02 16.40.00,BTC/USDT,16909.54,16922.0,16908.06,16918.9,586
549734,2022-12-02 16.45.00,BTC/USDT,16918.9,16938.56,16917.16,16924.32,851
549735,2022-12-02 16.50.00,BTC/USDT,16925.01,16941.11,16920.31,16939.24,467
549736,2022-12-02 16.55.00,BTC/USDT,16939.98,16948.75,16934.36,16936.51,565
549737,2022-12-02 17.00.00,BTC/USDT,16936.75,16945.02,16935.73,16937.99,404
549738,2022-12-02 17.05.00,BTC/USDT,16937.29,16949.92,16930.21,16944.76,573
549739,2022-12-02 17.10.00,BTC/USDT,16944.76,16973.43,16944.09,16965.16,910
549740,2022-12-02 17.15.00,BTC/USDT,16965.16,16967.33,16951.94,16959.79,510
549741,2022-12-02 17.20.00,BTC/USDT,16959.12,16966.5,16958.77,16960.74,418
549742,2022-12-02 17.25.00,BTC/USDT,16961.45,16964.88,16947.13,16952.3,550
549743,2022-12-02 17.30.00,BTC/USDT,16951.96,16957.9,16943.09,16948.41,427
549744,2022-12-02 17.35.00,BTC/USDT,16948.41,16954.84,16938.0,16945.36,447
549745,2022-12-02 17.40.00,BTC/USDT,16944.6,16947.59,16937.69,16945.4,461
549746,2022-12-02 17.45.00,BTC/USDT,16945.4,16948.72,16930.85,16941.75,558
549747,2022-12-02 17.50.00,BTC/USDT,16941.75,16953.62,16940.47,16941.05,414
549748,2022-12-02 17.55.00,BTC/USDT,16941.05,16943.36,16932.0,16936.33,371
549749,2022-12-02 18.00.00,BTC/USDT,16935.68,16947.2,16935.61,16940.41,299
549750,2022-12-02 18.05.00,BTC/USDT,16940.41,16950.16,16939.12,16941.29,364
549751,2022-12-02 18.10.00,BTC/USDT,16940.85,16949.17,16933.08,16943.33,490
549752,2022-12-02 18.15.00,BTC/USDT,16943.33,16950.93,16940.16,16944.97,301
549753,2022-12-02 18.20.00,BTC/USDT,16944.97,16950.3,16942.86,16944.96,291
549754,2022-12-02 18.25.00,BTC/USDT,16945.45,16953.51,16937.79,16948.14,418
549755,2022-12-02 18.30.00,BTC/USDT,16947.74,16949.26,16941.09,16943.4,345
549756,2022-12-02 18.35.00,BTC/USDT,16943.4,16947.0,16938.22,16946.92,336
549757,2022-12-02 18.40.00,BTC/USDT,16946.37,16967.55,16946.37,16957.38,680
549758,2022-12-02 18.45.00,BTC/USDT,16957.38,16963.76,16954.42,16956.82,415
549759,2022-12-02 18.50.00,BTC/USDT,16956.82,16960.68,16950.44,16954.65,318
549760,2022-12-02 18.55.00,BTC/USDT,16955.16,16958.74,16950.0,16953.93,308
549761,2022-12-02 19.00.00,BTC/USDT,16954.63,16957.3,16945.92,16948.91,486
549762,2022-12-02 19.05.00,BTC/USDT,16949.31,16951.69,16939.32,16942.75,375
549763,2022-12-02 19.10.00,BTC/USDT,16943.23,16943.56,16930.03,16940.99,494
549764,2022-12-02 19.15.00,BTC/USDT,16940.37,16946.97,16938.33,16941.83,297
549765,2022-12-02 19.20.00,BTC/USDT,16941.83,16953.59,16940.0,16952.22,336
549766,2022-12-02 19.25.00,BTC/USDT,16952.65,16953.82,16945.76,16950.15,297
549767,2022-12-02 19.30.00,BTC/USDT,16949.52,16969.0,16945.99,16968.14,693
549768,2022-12-02 19.35.00,BTC/USDT,16967.19,16969.7,16959.58,16963.12,520
549769,2022-12-02 19.40.00,BTC/USDT,16962.47,16967.27,16961.36,16962.37,174
549770,2022-12-02 19.45.00,BTC/USDT,16962.02,16997.19,16956.3,16986.72,1136
549771,2022-12-02 19.50.00,BTC/USDT,16987.35,16995.15,16977.23,16980.61,545
549772,2022-12-02 19.55.00,BTC/USDT,16980.61,16996.02,16980.03,16987.01,537
549773,2022-12-02 20.00.00,BTC/USDT,16987.01,16991.84,16977.49,16986.19,485
549774,2022-12-02 20.05.00,BTC/USDT,16986.19,17000.0,16979.34,16994.08,774
549775,2022-12-02 20.10.00,BTC/USDT,16994.08,16997.75,16990.01,16994.81,447
549776,2022-12-02 20.15.00,BTC/USDT,16995.36,17002.0,16992.29,17001.01,574
549777,2022-12-02 20.20.00,BTC/USDT,17000.43,17002.0,16995.87,16998.34,387
549778,2022-12-02 20.25.00,BTC/USDT,16999.05,17002.85,16988.68,16990.81,504
549779,2022-12-02 20.30.00,BTC/USDT,16991.35,16997.29,16980.09,16992.62,462
549780,2022-12-02 20.35.00,BTC/USDT,16992.62,16997.93,16989.0,16995.44,469
549781,2022-12-02 20.40.00,BTC/USDT,16994.87,17002.95,16990.63,16998.79,418
549782,2022-12-02 20.45.00,BTC/USDT,16998.17,17000.68,16990.0,16997.57,367
549783,2022-12-02 20.50.00,BTC/USDT,16997.57,17001.17,16993.01,16998.01,398
549784,2022-12-02 20.55.00,BTC/USDT,16998.74,17057.42,16997.45,17029.59,1862
549785,2022-12-02 21.00.00,BTC/USDT,17029.59,17050.64,17014.03,17039.36,1023
549786,2022-12-02 21.05.00,BTC/USDT,17039.36,17045.0,17026.75,17035.83,723
549787,2022-12-02 21.10.00,BTC/USDT,17035.83,17040.67,17030.08,17036.37,345
549788,2022-12-02 21.15.00,BTC/USDT,17037.21,17038.8,17022.06,17023.79,412
549789,2022-12-02 21.20.00,BTC/USDT,17023.79,17030.86,17016.15,17022.69,461
549790,2022-12-02 21.25.00,BTC/USDT,17023.38,17027.85,17011.42,17016.77,476
549791,2022-12-02 21.30.00,BTC/USDT,17016.08,17020.69,17003.08,17006.0,417
549792,2022-12-02 21.35.00,BTC/USDT,17006.64,17017.29,16995.66,16998.32,678
549793,2022-12-02 21.40.00,BTC/USDT,16998.32,17005.0,16994.59,17000.83,439
549794,2022-12-02 21.45.00,BTC/USDT,17000.83,17018.88,16998.05,17016.83,419
549795,2022-12-02 21.50.00,BTC/USDT,17017.45,17017.84,17007.02,17013.81,345
549796,2022-12-02 21.55.00,BTC/USDT,17013.81,17015.94,17008.86,17012.38,273
549797,2022-12-02 22.00.00,BTC/USDT,17012.38,17020.0,17010.14,17019.0,340
549798,2022-12-02 22.05.00,BTC/USDT,17019.0,17029.86,17018.2,17027.19,366
549799,2022-12-02 22.10.00,BTC/USDT,17027.19,17034.31,17024.67,17032.6,336
549800,2022-12-02 22.15.00,BTC/USDT,17032.6,17034.3,17026.0,17031.84,436
549801,2022-12-02 22.20.00,BTC/USDT,17031.37,17050.23,17031.1,17046.92,435
549802,2022-12-02 22.25.00,BTC/USDT,17046.92,17065.0,17043.83,17044.01,816
549803,2022-12-02 22.30.00,BTC/USDT,17044.49,17054.9,17041.92,17044.62,359
549804,2022-12-02 22.35.00,BTC/USDT,17045.22,17053.2,17041.17,17051.58,238
549805,2022-12-02 22.40.00,BTC/USDT,17051.58,17060.29,17049.71,17060.13,698
549806,2022-12-02 22.45.00,BTC/USDT,17059.03,17079.0,17057.62,17058.49,594
549807,2022-12-02 22.50.00,BTC/USDT,17058.5,17065.0,17054.03,17057.21,261
549808,2022-12-02 22.55.00,BTC/USDT,17057.21,17058.0,17036.54,17041.94,511
549809,2022-12-02 23.00.00,BTC/USDT,17041.26,17064.34,17041.18,17060.62,449
549810,2022-12-02 23.05.00,BTC/USDT,17060.62,17062.91,17044.66,17053.58,686
549811,2022-12-02 23.10.00,BTC/USDT,17054.38,17079.32,17052.78,17074.36,660
549812,2022-12-02 23.15.00,BTC/USDT,17074.36,17085.0,17060.25,17063.39,887
549813,2022-12-02 23.20.00,BTC/USDT,17062.53,17069.23,17055.98,17065.2,558
549814,2022-12-02 23.25.00,BTC/USDT,17065.2,17068.7,17055.87,17063.4,292
549815,2022-12-02 23.30.00,BTC/USDT,17062.87,17078.3,17061.46,17072.98,773
549816,2022-12-02 23.35.00,BTC/USDT,17072.19,17077.22,17059.22,17062.42,646
549817,2022-12-02 23.40.00,BTC/USDT,17062.42,17069.4,17059.99,17065.25,306
549818,2022-12-02 23.45.00,BTC/USDT,17065.25,17073.56,17060.01,17068.83,462
549819,2022-12-02 23.50.00,BTC/USDT,17068.83,17097.45,17068.69,17091.39,943
549820,2022-12-02 23.55.00,BTC/USDT,17091.39,17099.0,17081.02,17092.74,1030
549821,2022-12-03 00.00.00,BTC/USDT,17092.13,17188.98,17081.05,17130.41,2205
549822,2022-12-03 00.05.00,BTC/USDT,17130.41,17137.1,17063.45,17081.43,1575
549823,2022-12-03 00.10.00,BTC/USDT,17081.43,17089.29,17051.15,17066.29,1085
549824,2022-12-03 00.15.00,BTC/USDT,17066.29,17085.97,17040.0,17050.02,1081
549825,2022-12-03 00.20.00,BTC/USDT,17050.02,17077.96,17050.01,17074.52,625
549826,2022-12-03 00.25.00,BTC/USDT,17074.52,17079.69,17058.16,17059.72,402
549827,2022-12-03 00.30.00,BTC/USDT,17059.72,17067.24,17046.0,17055.38,638
549828,2022-12-03 00.35.00,BTC/USDT,17054.48,17071.16,17052.03,17057.83,569
549829,2022-12-03 00.40.00,BTC/USDT,17057.32,17069.88,17045.78,17050.72,644
549830,2022-12-03 00.45.00,BTC/USDT,17050.72,17056.84,17045.41,17047.72,359
549831,2022-12-03 00.50.00,BTC/USDT,17047.72,17050.32,17038.0,17045.69,613
549832,2022-12-03 00.55.00,BTC/USDT,17045.62,17052.68,17038.59,17047.93,480
549833,2022-12-03 01.00.00,BTC/USDT,17047.93,17051.97,17040.01,17050.26,510
549834,2022-12-03 01.05.00,BTC/USDT,17049.98,17051.31,17018.19,17023.35,942
549835,2022-12-03 01.10.00,BTC/USDT,17023.35,17037.94,17020.7,17027.02,724
549836,2022-12-03 01.15.00,BTC/USDT,17027.02,17034.3,17012.34,17030.91,675
549837,2022-12-03 01.20.00,BTC/USDT,17030.91,17038.11,17028.24,17033.7,395
549838,2022-12-03 01.25.00,BTC/USDT,17034.36,17035.0,17025.57,17032.17,457
549839,2022-12-03 01.30.00,BTC/USDT,17031.77,17039.61,17028.01,17038.51,459
549840,2022-12-03 01.35.00,BTC/USDT,17038.91,17041.98,17035.0,17036.41,389
549841,2022-12-03 01.40.00,BTC/USDT,17035.89,17045.0,17035.15,17041.86,407
